TOKUISAKI.CSV
"得意先コード","納入先コード","相手先区分","諸口区分","TokNGKBN","請求先コード","得意先略称","担当者コード","締め日１","締め日２","入金日１","入金日２","サイト","TokNyuSit2","売上端数処理区分","消費税端数処理区分","TokCurrency","消費税単位区分","伝票発行時期","伝票様式ＮＯ","伝票記号","伝票番号桁数","伝票採番区分","出荷ﾘｰﾄﾞﾀｲﾑ","売上送信区分","単価ﾁｪｯｸ区分","運送業者ｺｰﾄﾞ","便ｺｰﾄﾞ","請求書発行有無区分","出荷元工場","出荷元倉庫","TokAreCD","自由使用欄１","自由使用欄２","自由使用欄３","自由使用欄４","自由使用欄５","TokFree6","TokFree7","TokFree8","TokFree9","TokFree10"
"T3850","H207","5","","","T3850","富士ﾒﾀﾙ第2工場","000440","20","","02","","","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T3860","","4","","","T3860","ﾍﾟﾄﾛｹﾐｶﾙｽ","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3870","","4","","","T3870","ｱﾄﾞﾌｫｸｽ","000440","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3870","H209","5","","","T3870","ｶﾈﾊﾞﾝ","000440","31","","31","","","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T5900","","4","","","T5900","山川製作所","","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T6005","","4","","","T6005","トーシン","000340","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","1","","","","","","","","",""
"T6020","","4","","","T6020","北海","000340","31","","15","","00","","0","0","","","0","00","","6","0","0","","","","","","","","","1","","","","","","","","",""
"T6030","","4","","","T6030","シーケン","000340","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","1","","","","","","","","",""
"T6030","O001","5","","","T6030","シーケン第一工場","000340","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T6030","O002","5","","","T6030","シーケン第二工場","000340","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T6030","O003","5","","","T6030","シーケン第三工場","000340","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T6040","","4","","","T6040","明和","000340","15","","25","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","1","","","","","","","","",""
"T6050","","4","","","T6050","メイハン","000340","20","","15","","00","","0","0","","","0","00","","6","0","0","","","","","","","","","1","","","","","","","","",""
"T6050","O004","5","","","T6050","メイハン桜井工場","000340","20","","15","","00","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T6050","O009","5","","","T6050","やまと","000340","20","","15","","00","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T6060","","4","","","T6060","ユニオン","000340","31","","20","","00","","0","0","","","0","00","","6","0","0","","","","","","","","","1","","","","","","","","",""
"T6070","","4","","","T6070","関西","000340","31","","15","","00","","0","0","","","0","00","","6","0","0","","","","","","","","","1","","","","","","","","",""
"T6080","","4","","","T6080","東亜","000340","20","","15","","00","","0","0","","","0","00","","6","0","0","","","","","","","","","1","","","","","","","","",""
"T6080","O005","5","","","T6080","東亜真空平野工場","000340","20","","15","","00","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T6090","","4","","","T6090","ミラクル","000340","31","","05","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","1","","","","","","","","",""
"T6100","","4","","","T6100","安達","000340","20","","05","","00","","0","0","","","0","00","","6","0","0","","","","","","","","","1","","","","","","","","",""
"T6100","O008","5","","","T6100","大阪真空","000340","20","","05","","00","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T6110","","4","","","T6110","高知","000340","20","","25","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","1","","","","","","","","",""
"T6120","","4","","","T6120","交野","000340","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","1","","","","","","","","",""
"T6130","","4","","","T6130","大仙","000340","20","","25","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","1","","","","","","","","",""
"T6150","","4","","","T6150","ユーエス","000340","20","","20","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","1","","","","","","","","",""
"T6190","","4","","","T6190","衣川","000340","20","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","1","","","","","","","","",""
"T6262","","4","","","T6262","パナソニック","000340","31","","15","","00","","0","0","","","0","00","","6","0","0","","","","","","","","","1","","","","","","","","",""
"T6262","O006","5","","","T6262","パナソニック京都","000340","31","","15","","00","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T6263","","4","","","T6263","プラスコート","000340","31","","25","","00","","0","0","","","0","00","","6","0","0","","","","","","","","","1","","","","","","","","",""
"T6264","","4","","","T6264","真理","000340","31","","05","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","1","","","","","","","","",""
"T6265","","4","","","T6265","北原","000340","31","","20","","00","","0","0","","","0","00","","6","0","0","","","","","","","","","1","","","","","","","","",""
"T6300","","4","","","T6300","淀川","000340","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","1","","","","","","","","",""
"T6400","","4","","","T6400","エム・エフ・ヴィ","000340","25","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","1","","","","","","","","",""
"T6800","","4","","","T6800","豊国","000340","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","1","","","","","","","","",""
"T6800","O007","5","","","T6800","豊国産業八尾工場","000340","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T7010","","4","","","T7010","ＴＭコート","000340","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","1","","","","","","","","",""
"T7020","","4","","","T7020","ミツモト","000340","31","","25","","00","","0","0","","","0","00","","6","0","0","","","","","","","","","1","","","","","","","","",""
"T7030","","4","","","T7030","友成","000340","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","1","","","","","","","","",""
"T7040","","4","","","T7040","タチバナ","000340","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","1","","","","","","","","",""
"T7050","","4","","","T7050","アイ・ティー","000340","20","","20","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","1","","","","","","","","",""
"T7050","O012","5","","","T7050","アイ・ティー工業","000340","20","","20","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T7060","","4","","","T7060","サークル","000340","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","1","","","","","","","","",""
"T7070","","4","","","T7070","やまと","000340","20","","20","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","1","","","","","","","","",""
"T7080","","4","","","T7080","吉村容器","000340","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","1","","","","","","","","",""
"T7090","","4","","","T7090","セイビ","000340","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","1","","","","","","","","",""
"T7100","","4","","","T7100","システムクリエイト","000340","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","1","","","","","","","","",""
"T7100","O010","5","","","T7100","岩本モデル","000340","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T7100","O011","5","","","T7100","アーティスト","000340","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T7110","","4","","","T7110","西日本","000340","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","1","","","","","","","","",""
"T7120","","4","","","T7120","福山","000340","31","","20","","00","","0","0","","","0","00","","6","0","0","","","","","","","","","1","","","","","","","","",""
"T7130","","4","","","T7130","大阪溶剤","000340","20","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","1","","","","","","","","",""
"T7140","","4","","","T7230","今仙　岡山","000340","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","1","","","","","","","","",""
"T7150","","4","","","T7150","関西パイプ","000340","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","1","","","","","","","","",""
"T7160","","4","","","T7160","三和工業","000340","20","","15","","00","","0","0","","","0","00","","6","0","0","","","","","","","","","1","","","","","","","","",""
"T7170","","4","","","T7170","パナソニック施設","000340","31","","15","","00","","0","0","","","0","00","","6","0","0","","","","","","","","","1","","","","","","","","",""
"T7180","","4","","","T7180","マルツ工業","000340","31","","10","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","1","","","","","","","","",""
"T7190","","4","","","T7190","エムトピア","000340","20","","20","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","1","","","","","","","","",""
"T7190","HO014","5","","","T7190","ｴﾑﾄﾋﾟｱ　川田工場","000210","20","","20","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T7190","O014","5","","","T7190","ｴﾑﾄﾋﾟｱ　川田工場","000340","20","","20","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T7200","","4","","","T7200","パナソニック・エナジ","000340","25","","15","","00","","0","0","","","0","00","","6","0","0","","","","","","","","","1","","","","","","","","",""
"T7210","","4","","","T7210","大宝","000340","31","","31","","01","","0","1","","","0","00","","6","0","0","","","","","","","","","1","","","","","","","","",""
"T7220","","4","","","T7220","第一樹脂","000340","20","","20","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","1","","","","","","","","",""
"T7220","O013","5","","","T7220","ダイナテック","000340","20","","20","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T7230","","4","","","T7230","今仙　愛知","000340","31","","31","","01","","0","2","","","0","00","","6","0","0","","","","","","","","","1","","","","","","","","",""
"T7240","","4","","","T7240","箔栄社","000340","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","1","","","","","","","","",""
"T7250","","4","","","T7230","今仙　可児","000340","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","1","","","","","","","","",""
"T7260","","4","","","T7230","今仙　春里","000340","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","1","","","","","","","","",""
"T7270","","4","","","T7230","今仙　広島","000340","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","1","","","","","","","","",""
"T7280","","4","","","T7280","ダイナテック","000340","31","","10","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","1","","","","","","","","",""
"T7290","","4","","","T7290","大阪真空","000340","31","","20","","00","","0","0","","","0","00","","6","0","0","","","","","","","","","1","","","","","","","","",""
"T7300","","4","","","T7300","アサヒテック","000340","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","1","","","","","","","","",""
"T7310","","4","","","T7310","ダイカン","000340","31","","27","","00","","0","0","","","0","00","","6","0","0","","","","","","","","","1","","","","","","","","",""
"T7320","","4","","","T7320","アーク　大阪","000340","31","","20","","00","","0","0","","","0","00","","6","0","0","","","","","","","","","1","","","","","","","","",""
"T7330","","4","","","T7330","白金鍍金","000340","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","1","","","","","","","","",""
"T7340","","4","","","T7340","YAMANO","000340","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","1","","","","","","","","",""
"T7350","","4","","","T7350","桑田","000340","20","","20","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","1","","","","","","","","",""
"T7360","","4","","","T7360","伊丹電機","000340","31","","31","","01","","0","2","","","0","00","","6","0","0","","","","","","","","","1","","","","","","","","",""
"T7370","","4","","","T7370","秀峰","000340","31","","25","","00","","0","0","","","0","00","","6","0","0","","","","","","","","","1","","","","","","","","",""
"T7380","","4","","","T7380","ｴﾌｼﾞｪｲｴｽ","000340","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","1","","","","","","","","",""
"T7390","","4","","","T7390","ｱｼﾞｱ化成","000340","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","1","","","","","","","","",""
"T7400","","4","","","T7400","ﾀｶﾊｼﾌﾟﾗｽﾁｯｸ","000340","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","1","","","","","","","","",""
"T9999","","4","","","T9999","サンプル依頼先(大阪)","","01","","01","","00","","0","0","","","0","00","","6","0","0","","","","","","","","","1","","","","","","","","",""
